review_id,text,label,source,language
b9b40091-e45d-4c8f-b106-d9eb41516ef6,อนิเมะไซไฟเรื่องนี้ดีเกินคาด. เพลงประกอบดีเกินคาด / ความยาวทำถึง. อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
8a2fc9f1-8f4f-4488-82d9-30343aedcbb8,หนังดราม่าเรื่องนี้ดีเกินคาด. นักแสดงดีมาก / ความเข้มข้นลงตัว / แต่ พล็อตไม่สมเหตุสมผล. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
12b652d2-72b8-4281-b0f5-885158d038c2,สนุกมากสำหรับอนิเมะดราม่า. บทพูดดีมาก / งานภาพดีมาก. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
53fe4d47-476b-4f8b-bf59-5115b506d3ff,สนุกมากสำหรับซีรีส์สืบสวน. การเดินเรื่องลงตัว / บทพูดดีมาก / แต่ว่า ตอนจบไม่สมเหตุสมผล. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
58e06f26-1a6b-4af2-9bbb-425b667acfe4,สนุกมากสำหรับอนิเมะโรแมนติก. จังหวะทำถึง / ความเข้มข้นดีเกินคาด. ดูจบแล้วอิ่มเอม. 🔥ๆๆ,Positive,synthetic_netflix_like_thai,th
ed88bbd7-4f27-473b-ae74-ed40225d1b5f,อนิเมะโรแมนติกเรื่องนี้ดีเกินคาด. จังหวะดีเกินคาด / ความเข้มข้นดีมาก. บางซีนคือเกินไป. ถ้าใครชอบแนวนี้ ดูจบแล้วอิ่มเอม. 🔥,Positive,synthetic_netflix_like_thai,th
9ccd3078-279e-479a-9451-289ff3e8b6e8,สารคดีไซไฟเรื่องนี้ดีเกินคาด. ความเข้มข้นลงตัว / ความยาวน่าประทับใจ. ส่วนตัวนะ คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
4210ad5a-1cde-49c7-b8a8-3c4303a018c3,ดูสารคดีแนวดราม่าเรื่องนี้แล้วติดเลย. เพลงประกอบทำถึง / นักแสดงดีเกินคาด / แต่ก็ พล็อตไม่โอเค. ตอนจบหักมุมดี. แนะนำให้ดูเลย.,Positive,synthetic_netflix_like_thai,th
c178d78c-9a46-4487-949a-50454e000dc7,ดูหนังแนวสยองขวัญเรื่องนี้แล้วติดเลย. งานภาพทำถึง / นักแสดงดีมาก. คุ้มเวลามาก. 😋,Positive,synthetic_netflix_like_thai,th
10ade064-7ad1-419e-84c1-1fcb23b3dcf2,ซีรีส์แอคชั่นเรื่องนี้ดีเกินคาด. นักแสดงลงตัว / เพลงประกอบทำถึง. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
cf7e7f71-b760-4d71-9912-26245d92580d,สนุกมากสำหรับสารคดีโรแมนติก. จังหวะดีมาก / ความยาวดีเกินคาด / แต่ก็ ความยาวไม่โอเค. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
63aae83c-9f09-4d93-b587-6ebb3854c9a8,ดูสารคดีแนวดราม่าเรื่องนี้แล้วติดเลย. งานภาพน่าประทับใจ / เพลงประกอบน่าประทับใจ. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
fa5734ea-c432-4c9d-af65-6e0667eb18e1,ซีรีส์สยองขวัญเรื่องนี้ดีเกินคาด. ความเข้มข้นทำถึง / ความยาวทำถึง / ทว่า งานภาพไม่โอเค. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
8f8463f8-d798-4ef1-b93f-3aecff62f886,ดูอนิเมะแนวโรแมนติกเรื่องนี้แล้วติดเรย. การเดินเรื่องทำถึง / พล็อตทำถึง. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
f98cd4d3-6d36-4c9e-b45f-0a3886c90d68,สนุกมากสำหรับหนังสยองขวัญ. ตอนจบน่าประทับใจ / นักแสดงน่าประทับใจ. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
367ddc28-2da2-4475-8a53-5678ce82e2bc,สนุกมากสำหรับอนิเมะสืบสวน. ความเข้มข้นดีเกินคาด / บทพูดดีเกินคาด. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
fded220a-d243-40c1-a49b-24b185faf789,ดูซีรีส์แนวแอคชั่นเรื่องนี้แล้วติดเลย. บทพูดดีมาก / ความเข้มข้นทำถึง. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
22de4caa-3f10-4e95-8efd-95a8d1c591ea,ดูหนังแนวสยองขวัญเรื่องนี้แล้วติดเลย. บทพูดดีมาก / พล็อตลงตัว. อยากให้มีซีซั่นต่อ. ฟีลดี,Positive,synthetic_netflix_like_thai,th
86297413-c307-4af2-b3c1-16ecf3ffd61b,สนุกมากสำหรับซีรีส์แอคชั่น. พล็อตดีเกินคาด / ตอนจบดีมาก / แต่ จังหวะไม่สมเหตุสมผล. แนะนำให้ดูเลย. ✨,Positive,synthetic_netflix_like_thai,th
28714d7d-94ca-4b37-9a1e-03e1e71ae3b0,ดูซีรีส์แนวโรแมนติกเรื่องนี้แล้วติดเลย. งานภาพดีเกินคาด / ความเข้มข้นน่าประทับใจ. ช่วงกลางแอบย้วย. แนะนำให้ดูเลย. ✨,Positive,synthetic_netflix_like_thai,th
cc7bbf07-7fa9-4261-94ae-549e2718f1d7,อนิเมะคอมเมดี้เรื่องนี้ดีเกินคาด. เพลงประกอบน่าประทับใจ / งานภาพดีเกินคาด. ส่วนตัวนะ ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
d860f492-a175-4fa5-8b84-6b3357deb410,สนุกมากสำหรับหนังไซไฟ. ความเข้มข้นลงตัว / นักแสดงดีมาก. ดูจบแล้วอิ่มเอม. งงมาก 🔥,Positive,synthetic_netflix_like_thai,th
77dbeff6-78e4-444e-9f6e-8fdae21cd522,อนิเมะโรแมนติกเรื่องนี้ดีเกินคาด. ตอนจบลงตัว / ความเข้มข้นดีม้าก. ตอนจบหักมุมดี. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
210d3107-fc49-48cb-8e20-c0830bd39ba7,สารคดีโรแมนติกเรื่องนี้ดีเกินคาด. ตอนจบทำถึง / พล็อตดีเกินคาด. แนะนำให้ดูเลย. 😋,Positive,synthetic_netflix_like_thai,th
94569bc8-7930-44af-a2cb-cd85a07f962f,สนุกมากสำหรับอนิเมะสยองขวัญ. ความเข้มข้นน่าประทับใจ / เพลงประกอบดีมาก. ดูจบแล้วอิ่มเอม. 😊,Positive,synthetic_netflix_like_thai,th
6b59b8af-520d-4786-9956-bc6d549d9f04,ดูอนิเมะแนวทริลเลอร์เรื่องนี้แล้วติดเรย. เพลงประกอบดีเกินคาด / พล็อตลงตัว. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
faa9c6ef-c2ce-446b-abd9-8ce9916ca4a5,สารคดีคอมเมดี้เรื่องนี้ดีเกินคาด. เพลงประกอบดีมาก / นักแสดงดีมาก / แต่ก็ นักแสดงหลวมๆ. โดยรวม คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
7da67531-0526-4d9e-bce8-42d9ddc78fa6,ดูสารคดีแนวโรแมนติกเรื่องนี้แล้วติดเลย. จังหวะทำถึง / บทพูดดีมาก. อยากให้มีซีซั่นต่อ. ฟีลดี,Positive,synthetic_netflix_like_thai,th
6d5a96d1-b419-4fd7-ab1b-547ff68c04fa,สนุกมากสำหรับหนังสยองขวัญ. ตอนจบดีมาก / การเดินเรื่องน่าประทับใจ / แต่คือ นักแสดงน่าเบื่อ. ช่วงกลางแอบย้วย. อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
10b184f2-7944-4968-8db4-9226f570c951,สนุกมากสำหรับซีรีส์สยองขวัญ. งานภาพดีมาก / ตอนจบน่าประทับใจ. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
8c3cb571-5f43-4d4f-b3af-4e6918a02e81,ซีรีส์ทริลเลอร์เรื่องนี้ดีเกินคาด. การเดินเรื่องลงตัว / ความเข้มข้นดีเกินคาด. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
9bda9991-556b-452f-8b0c-87dad8d90b7a,อนิเมะสืบสวนเรื่องนี้ดีเกินคาด. บทพูดน่าประทับใจ / เพลงประกอบดีมาก. ตอนจบหักมุมดี. อยากให้มีซีซั่นต่อ. อย่างแรง 👍สุดๆ,Positive,synthetic_netflix_like_thai,th
7d9b34d3-7e03-4d20-aa33-02199f9097c1,สนุกมากสำหรับสารคดีแอคชั่น. ความเข้มข้นน่าประทับใจ / การเดินเรื่องดีมาก / แต่ ตอนจบไม่สมเหตุสมผล. มีหลายฉากที่ชอบมาก. อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
4f7c2a44-7a55-4644-b6cb-71dfece3cfe6,ดูหนังแนวโรแมนติกเรื่องนี้แล้วติดเลย. ความยาวน่าประทับใจ / บทพูดทำถึง / แต่ การเดินเรื่องหลวมๆ. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
7c8db191-8d9b-48b9-b126-44ec41672782,ซีรีส์ดราม่าเรื่องนี้ดีเกินคาด. นักแสดงลงตัว / พล็อตดีเกินคาด / แต่คือ เพลงประกอบไม่โอเค. ถ้าใครชอบแนวนี้ แนะนำให้ดูเลย.,Positive,synthetic_netflix_like_thai,th
2e9538d3-1a20-458e-a845-0d27f7a31fd0,ดูซีรีส์แนวทริลเลอร์เรื่องนี้แล้วติดเลย. ความยาวดีเกินคาด / การเดินเรื่องดีเกินคาด / แต่ว่า ความเข้มข้นน่าเบื่อ. สำหรับเรา แนะนำให้ดูเลย.,Positive,synthetic_netflix_like_thai,th
d18831dc-9691-493e-85c1-b39437d5aaac,สารคดีไซไฟเรื่องนี้ดีเกินคาด. นักแสดงน่าประทับใจ / ความเข้มข้นน่าประทับใจ / ทว่า พล็อตน่าเบื่อ. ส่วนตัวนะ ดูจบแล้วอิ่มเอม. 😋,Positive,synthetic_netflix_like_thai,th
bdd9d430-4a99-400c-a374-9aad284fd75c,อนิเมะสืบสวนเรื่องนี้ดีเกินคาด. งานภาพน่าประทับใจ / บทพูดทำถึง / แต่ก็ งานภาพพัง. บางซีนคือเกินไป. ดูจบแล้วอิ่มเอม. เกินไป ✨555,Positive,synthetic_netflix_like_thai,th
223e5bd0-24cc-4d3d-a861-6025339cc1d1,ซีรีส์ทริลเลอร์เรื่องนี้ดีเกินคาด. จังหวะดีเกินคาด / ความยาวลงตัว. โดยรวม อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
4835ff98-c809-4f41-95b7-edbfd2153619,ดูซีรีส์แนวดราม่าเรื่องนี้แล้วติดเลย. จังหวะดีเกินคาด / พล็อตดีมาก. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
1e5b1fe2-34ff-4ebb-acf5-087a02600fb8,สารคดีไซไฟเรื่องนี้ดีเกินคาด. งานภาพลงตัว / การเดินเรื่องทำถึง / ทว่า ความยาวพัง. มีหลายฉากที่ชอบมาก. เอาจริงๆ แนะนำให้ดูเลย.,Positive,synthetic_netflix_like_thai,th
47234bb6-f1e7-4e57-ad8d-7f7d035fe5e8,สนุกมากสำหรับซีรีส์ทริลเลอร์. ความเข้มข้นน่าประทับใจ / บทพูดดีมาก / ทว่า พล็อตหลวมๆ. บางซีนคือเกินไป. แนะนำให้ดูเลย.,Positive,synthetic_netflix_like_thai,th
88dea12a-f3e9-45cf-9ffe-2e3cfb5d8f60,ซีรีส์คอมเมดี้เรื่องนี้ดีเกินคาด. บทพูดลงตัว / งานภาพดีเกินคาด. คุ้มเวลามาก. 😍ๆๆ,Positive,synthetic_netflix_like_thai,th
7fdbd786-e4e8-4742-b1c1-84279fc8111a,ดูสารคดีแนวไซไฟเรื่องนี้แล้วติดเลย. ความยาวดีเกินคาด / ความเข้มข้นดีเกินคาด. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
454179e1-c11a-4444-83ed-df18ac4f0d3b,สนุกมากสำหรับซีรีส์ไซไฟ. บทพูดดีมาก / จังหวะน่าประทับใจ / แต่ ตอนจบพัง. อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
8b12a52a-6ecb-4923-a7b3-8bc83180866d,สารคดีไซไฟเรื่องนี้ดีเกินคาด. เพลงประกอบน่าประทับใจ / นักแสดงทำถึง. ตอนจบหักมุมดี. อยากให้มีซีซั่นต่อ. 😊,Positive,synthetic_netflix_like_thai,th
eaab98d0-ce18-4038-9caf-51586656b2b3,ซีรีส์คอมเมดี้เรื่องนี้ดีเกินคาด. นักแสดงน่าประทับใจ / งานภาพดีเกินคาด / ทว่า การเดินเรื่องน่าเบื่อ. ส่วนตัวนะ คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
e7c41468-d919-4adf-8b55-e34bf7d9ff42,ดูอนิเมะแนวคอมเมดี้เรื่องนี้แล้วติดเลย. พล็อตน่าประทับใจ / ความยาวลงตัว. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
850e9eb4-a60f-4410-8082-fcfce3dc20a3,ดูสารคดีแนวทริลเลอร์เรื่องนี้แล้วติดเลย. ความยาวน่าประทับใจ / จังหวะดีเกินคาด. แนะนำให้ดูเลย. ✨,Positive,synthetic_netflix_like_thai,th
43063718-c03b-419c-a2d4-1272e6df1d9d,อนิเมะไซไฟเรื่องนี้ดีเกินคาด. ความยาวดีมาก / ตอนจบทำถึง / แต่ก็ งานภาพไม่โอเค. อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
64a52cca-f157-4df9-bf16-270781ad4915,สนุกมากสำหรับซีรีส์ดราม่า. นักแสดงทำถึง / บทพูดน่าประทับใจ / ทว่า ตอนจบน่าเบื่อ. ดูจบแล้วอิ่มเอม. 😋,Positive,synthetic_netflix_like_thai,th
3920a2a5-6c88-4b34-b6e4-bb91d3c2ccaa,ดูซีรีส์แนวทริลเลอร์เรื่องนี้แล้วติดเลย. ความเข้มข้นน่าประทับใจ / นักแสดงน่าประทับใจ / ทว่า ความยาวไม่โอเค. บางซีนคือเกินไป. อยากให้มีซีซั่นต่อ.!,Positive,synthetic_netflix_like_thai,th
9fb49533-eba2-4d03-a513-c15545fda716,อนิเมะคอมเมดี้เรื่องนี้ดีเกินคาด. เพลงประกอบทำถึง / พล็อตทำถึง. สำหรับเรา อยากให้มีซีซั่นต่อ. ฟีลดี,Positive,synthetic_netflix_like_thai,th
b726fc02-2373-416a-ad94-30d8f369b930,สนุกมากสำหรับหนังแอคชั่น. การเดินเรื่องดีมาก / พล็อตลงตัว / ทว่า ความยาวไม่โอเค. ช่วงกลางแอบย้วย. แนะนำให้ดูเลย.,Positive,synthetic_netflix_like_thai,th
07d1d156-ff2e-40fd-817f-00a29fa7cc4d,ซีรีส์แอคชั่นเรื่องนี้ดีเกินคาด. นักแสดงทำถึง / บทพูดน่าประทับใจ. อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
6fbbc309-e2e3-4a25-938a-3ced9a0bcc86,ซีรีส์ทริลเลอร์เรื่องนี้ดีเกินคาด. การเดินเรื่องทำถึง / พล็อตน่าประทับใจ / แต่คือ ความยาวไม่โอเค. แนะนำให้ดูเลย.,Positive,synthetic_netflix_like_thai,th
5750945d-b588-427c-8ccc-1c8cf14d0422,อนิเมะดราม่าเรื่องนี้ดีเกินคาด. การเดินเรื่องลงตัว / บทพูดน่าประทับใจ. อยากให้มีซีซั่นต่อ. 😍,Positive,synthetic_netflix_like_thai,th
a8567ad4-4af1-4af8-af51-4f19b1f8701c,สนุ๊กมากสำหรับสารคดีโรแมนติก. นักแสดงดีมาก / พล็อตลงตัว. โดยรวม แนะนำให้ดูเลย. 😊,Positive,synthetic_netflix_like_thai,th
0377b688-78bd-451c-bbf5-4db1cacbb0ed,ดูสารคดีแนวทริลเลอร์เรื่องนี้แล้วติดเลย. งานภาพดีเกินคาด / จังหวะดีเกินคาด / แต่ก็ ตอนจบน่าเบื่อ. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
8dda7569-06ca-4b8e-80ae-703411c4fdde,ดูอนิเมะแนวคอมเมดี้เรื่องนี้แล้วติดเรย. ตอนจบลงตัว / การเดินเรื่องลงตัว / แต่ว่า การเดินเรื่องไม่โอเค. แนะนำให้ดูเรย. 😊!!,Positive,synthetic_netflix_like_thai,th
bbb38016-ba07-4bc4-a101-c05ff57729d8,ดูสารคดีแนวไซไฟเรื่องนี้แล้วติดเลย. งานภาพดีเกินคาด / เพลงประกอบน่าประทับใจ. มีหลายฉากที่ชอบมาก. แนะนำให้ดูเลย.,Positive,synthetic_netflix_like_thai,th
5cd2a709-95be-4c7f-9122-b21dda348052,ดูหนังแนวสืบสวนเรื่องนี้แล้วติดเลย. ตอนจบลงตัว / บทพูดดีมาก / แต่คือ จังหวะน่าเบื่อ. มีหลายฉากที่ชอบมาก. คุ้มเวลามาก. 😋,Positive,synthetic_netflix_like_thai,th
d87668ec-7807-4593-af10-e69bfeca8070,ดูหนังแนวโรแมนติกเรื่องนี้แล้วติดเลย. จังหวะน่าประทับใจ / การเดินเรื่องลงตัว. เอาจริงๆ คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
bcf03165-4818-4e6b-a8d8-e5a446cb10fa,หนังสยองขวัญเรื่องนี้ดีเกินคาด. การเดินเรื่องดีเกินคาด / บทพูดน่าประทับใจ / แต่ก็ นักแสดงไม่สมเหตุสมผล. ดูจบแล้วอิ่มเอม. 😊มากกก,Positive,synthetic_netflix_like_thai,th
f7a4d475-58cb-4abd-8da5-cb792972d6c5,สนุกมากสำหรับซีรีส์สยองขวัญ. เพลงประกอบลงตัว / พล็อตทำถึง. แนะนำให้ดูเลย. 👍,Positive,synthetic_netflix_like_thai,th
ebfad855-d631-4acf-98ba-e62ea8fef22f,สนุ๊กมากสำหรับซีรีส์ไซไฟ. งานภาพดีเกินคาด / ตอนจบดีเกินคาด. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
60cd923e-ddfb-40af-aa48-6cedbc7ad400,ดูสารคดีแนวโรแมนติกเรื่องนี้แล้วติดเลย. การเดินเรื่องน่าประทับใจ / งานภาพทำถึง / แต่คือ จังหวะพัง. ตอนท้ายทำดี. สำหรับเรา ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
a9f6fad5-9c9e-4fdc-ac04-44940bda7152,ดูอนิเมะแนวไซไฟเรื่องนี้แล้วติดเลย. ตอนจบดีมาก / ความยาวทำถึง / แต่ว่า จังหวะไม่โอเค. บางซีนคือเกินไป. อยากให้มีซีซั่นต่อ. 😍!!,Positive,synthetic_netflix_like_thai,th
