review_id,text,label,source,language
a6f0b9af-5625-4bd7-8ba2-62ad8dbb6cbb,ดูแล้วรู้สึกเสียเวลาไปหน่อย. บทพูดหลวมๆ / นักแสดงหลวมๆ / ทว่า พล็อตทำถึง. บางซีนคือเกินไป. สำหรับเรา คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
f2722e72-50d7-46f6-9c52-7a5fda65b6a1,หนังแนวโรแมนติกเรื่องนี้ไม่ค่อยไหว. การเดินเรื่องไม่สมเหตุสมผล / ตอนจบหลวมๆ. โดยรวม จบแล้วเฉยๆ. ฟีลดี,Negative,synthetic_netflix_like_thai,th
18adc183-d76a-4c94-8216-c739a839bb85,ดูแล้วรู้สึกเสียเวลาไปหน่อย. งานภาพไม่สมเหตุสมผล / การเดินเรื่องหลวมๆ. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
2a2b589f-7411-4b0c-ba27-1d8a02477cba,ซีรีส์ไซไฟเรื่องนี้ผิดหวัง. ตอนจบพัง / การเดินเรื่องไม่สมเหตุสมผล. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
1990e062-5065-4e1a-849f-bb4c9073dc53,หนังสยองขวัญเรื่องนี้ผิดหวัง. บทพูดไม่โอเค / นักแสดงหลวมๆ. ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
e07192a8-ee42-411f-a7b9-6e87a28659d8,ซีรีส์สืบสวนเรื่องนี้ผิดหวัง. ความยาวน่าเบื่อ / จังหวะไม่สมเหตุสมผล. ช่วงกลางแอบย้วย. สำหรับเรา คงไม่ดูซ้ำ. 💀!,Negative,synthetic_netflix_like_thai,th
b223a547-6d7e-4742-a4da-524976b2a8ab,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ความเข้มข้นหลวมๆ / เพลงประกอบหลวมๆ. ไม่แนะนำเท่าไร. 🤦,Negative,synthetic_netflix_like_thai,th
5db1e088-761b-42d3-929d-cd60b7bbab59,สารคดีไซไฟเรื่องนี้ผิดหวัง. นักแสดงไม่โอเค / งานภาพไม่โอเค / แต่ เพลงประกอบทำถึง. หวังว่าจะทำดีกว่านี้. ดีงาม,Negative,synthetic_netflix_like_thai,th
cc176d64-2329-4c6d-83e0-06751e268ef0,ดูแล้วรู้สึกเสียเวลาไปหน่อย. เพลงประกอบไม่โอเค / ความยาวไม่โอเค. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
2b5f9f80-701f-4605-8551-3810cfcb7aeb,อนิเมะโรแมนติกเรื่องนี้ผิดหวัง. ความยาวไม่สมเหตุสมผล / ความเข้มข้นน่าเบื่อ. ช่วงกลางแอบย้วย. สำหรับเรา จบแล้วเฉยๆ. 🤦,Negative,synthetic_netflix_like_thai,th
86d5b26d-cb4c-4901-b216-5f0233c492bf,สารคดีดราม่าเรื่องนี้ผิดหวัง. ตอนจบน่าเบื่อ / ความยาวหลวมๆ. ช่วงกลางแอบย้วย. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
8a35da79-91af-4ad4-9fc5-d5c84b6acc57,ดูแล้วรู้สึกเสียเวลาไปหน่อย. พล็อตพัง / การเดินเรื่องไม่สมเหตุสมผล. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
8fa428b9-52be-4ab5-b2f4-923b7871783b,หนังแนวสยองขวัญเรื่องนี้ไม่ค่อยไหว. ความยาวหลวมๆ / ตอนจบพัง. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
a164b33e-bff5-474e-a433-3ce2dfe8edad,ดูแล้วรู้สึกเสียเวลาไปหน่อย. นักแสดงไม่โอเค / การเดินเรื่องไม่สมเหตุสมผล. จบแล้วเฉยๆ. โคตร,Negative,synthetic_netflix_like_thai,th
d9b15b29-cf9d-40b1-b835-acf73b5633db,สารคดีแนวคอมเมดี้เรื่องนี้ไม่ค่อยไหว. ตอนจบหลวมๆ / ความยาวหลวมๆ. มีหลายฉากที่ชอบมาก. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
da7938a8-dac6-4323-8bb9-5929e092d239,ดูแล้วรู้สึกเสียเวลาไปหน่อย. จังหวะไม่โอเค / ความยาวไม่โอเค. โดยรวม จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
7ba8741e-c321-4cb0-b45f-61c5e0dfb245,อนิเมะแนวไซไฟเรื่องนี้ไม่ค่อยไหว. ความยาวไม่โอเค / การเดินเรื่องพัง. ไม่แนะนำเท่าไร. 😒,Negative,synthetic_netflix_like_thai,th
78224c40-180c-4f20-9633-5a827524937c,สารคดีสืบสวนเรื่องนี้ผิดหวัง. งานภาพไม่สมเหตุสมผล / ตอนจบน่าเบื่อ / ทว่า นักแสดงดีมาก. โดยรวม ไม่แนะนำเท่าไร. 💀,Negative,synthetic_netflix_like_thai,th
ab2ad555-09f5-4aed-bd4a-a81174e056d8,สารคดีสยองขวัญเรื่องนี้ผิดหวัง. นักแสดงน่าเบื่อ / ความยาวหลวมๆ. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
bae25cf2-60a9-48f4-924e-cf85c0452c20,ดูแล้วรู้สึกเสียเวลาไปหน่อย. เพลงประกอบไม่สมเหตุสมผล / ความเข้มข้นหลวมๆ. คงไม่ดูซ้ำ. 🤦!!,Negative,synthetic_netflix_like_thai,th
f8162098-cb2b-4d6c-a45d-429cc1299124,หนังดราม่าเรื่องนี้ผิดหวัง. จังหวะหลวมๆ / การเดินเรื่องน่าเบื่อ / ทว่า ความยาวน่าประทับใจ. บางซีนคือเกินไป. ถ้าใครชอบแนวนี้ คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
1a401d1a-fb02-4bc3-a88d-7bd9463d6466,อนิเมะแนวสืบสวนเรื่องนี้ไม่ค่อยไหว. ความเข้มข้นหลวมๆ / พล็อตหลวมๆ. มีหลายฉากที่ชอบมาก. ไม่แนะนำเท่าไร. 😤,Negative,synthetic_netflix_like_thai,th
57bc8cbd-6dbe-44b3-a74f-004ba875e633,ซีรีส์แนวคอมเมดี้เรื่องนี้ไม่ค่อยไหว. พล็อตไม่สมเหตุสมผล / งานภาพพัง. ไม่แนะนำเท่าไร.ๆๆ,Negative,synthetic_netflix_like_thai,th
c161739c-83eb-4cd6-b0ae-b44ba038339c,หนังโรแมนติกเรื่องนี้ผิดหวัง. พล็อตไม่สมเหตุสมผล / จังหวะหลวมๆ. ช่วงกลางแอบย้วย. คงไม่ดูซ้ำ. 🤦555,Negative,synthetic_netflix_like_thai,th
1edb4ef6-232f-4fe8-a471-6f41b94a879e,ดูแล้วรู้สึกเสียเวลาไปหน่อย. การเดินเรื่องพัง / ความยาวไม่โอเค. มีหลายฉากที่ชอบมาก. เอาจริงๆ จบแล้วเฉยๆ. ดีงาม!!,Negative,synthetic_netflix_like_thai,th
801485e6-5fb5-4aef-935d-4cc15cd8afaa,สารคดีคอมเมดี้เรื่องนี้ผิดหวัง. พล็อตไม่โอเค / ตอนจบพัง. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
34b7b038-ca12-4a8d-bea9-55ed3a7565fb,ดูแล้วรู้สึกเสียเวลาไปหน่อย. นักแสดงหลวมๆ / เพลงประกอบพัง. ไม่แนะนำเท่าไร. 🥲!,Negative,synthetic_netflix_like_thai,th
547644a4-e1ba-4cf5-a77e-3afdefb14322,ซีรีส์โรแมนติกเรื่องนี้ผิดหวัง. เพลงประกอบไม่โอเค / งานภาพไม่สมเหตุสมผล / แต่ว่า บทพูดดีมาก. ตอนจบหักมุมดี. หวังว่าจะทำดีกว่านี้. แม่ง,Negative,synthetic_netflix_like_thai,th
648b5e19-867b-4110-8750-3f11ca71be6a,หนังไซไฟเรื่องนี้ผิดหวัง. ตอนจบน่าเบื่อ / นักแสดงหลวมๆ. ตอนจบหักมุมดี. ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
dfa3fd4e-7981-4582-a3bc-ee532474db7a,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ตอนจบพัง / การเดินเรื่องน่าเบื่อ. ตอนท้ายทำดี. เอาจริงๆ ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
9a9b5147-81f5-4f59-bff5-5c0d419a7edd,ซีรีส์แนวโรแมนติกเรื่องนี้ไม่ค่อยไหว. ตอนจบน่าเบื่อ / ความยาวไม่โอเค. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
c090850b-819f-4431-958c-67de7e588164,อนิเมะแนวทริลเลอร์เรื่องนี้ไม่ค่อยไหว. ตอนจบไม่สมเหตุสมผล / พล็อตไม่โอเค / แต่ก็ นักแสดงดีเกินคาด. ช่วงกลางแอบย้วย. คงไม่ดูซ้ำ.!!,Negative,synthetic_netflix_like_thai,th
453157ed-151e-402e-8a18-ea35acd73fe4,อนิเมะแนวไซไฟเรื่องนี้ไม่ค่อยไหว. ความยาวหลวมๆ / การเดินเรื่องหลวมๆ. โดยรวม จบแล้วเฉยๆ. 😤,Negative,synthetic_netflix_like_thai,th
f885b6dc-0333-4ebb-bb5f-dd14234e784c,อนิเมะทริลเลอร์เรื่องนี้ผิดหวัง. ความเข้มข้นหลวมๆ / จังหวะน่าเบื่อ. หวังว่าจะทำดีกว่านี้.ๆๆ,Negative,synthetic_netflix_like_thai,th
af9d0966-105a-4c4a-9f41-7534709c020f,ซีรีส์ดราม่าเรื่องนี้ผิดหวัง. การเดินเรื่องไม่สมเหตุสมผล / เพลงประกอบน่าเบื่อ. หวังว่าจะทำดีกว่านี้. พอได้อยู่ๆๆ,Negative,synthetic_netflix_like_thai,th
b7132bf7-963c-47b0-994b-1dd779c8a3c0,ซีรีส์แนวแอคชั่นเรื่องนี้ไม่ค่อยไหว. งานภาพไม่สมเหตุสมผล / ความยาวไม่สมเหตุสมผล. ไม่แนะนำเท่าไร. งงมาก 😤มากกก,Negative,synthetic_netflix_like_thai,th
308d6ac1-3dbe-4663-8ab7-87d5cf7359a8,สารคดีแนวโรแมนติกเรื่องนี้ไม่ค่อยไหว. ความเข้มข้นไม่โอเค / นักแสดงพัง. หวังว่าจะทำดีกว่านี้. 🤦ๆๆ,Negative,synthetic_netflix_like_thai,th
111e4eac-67d8-4b11-bbb4-ff5180745c98,สารคดีแนวสยองขวัญเรื่องนี้ไม่ค่อยไหว. ตอนจบน่าเบื่อ / จังหวะน่าเบื่อ / แต่ ความเข้มข้นดีเกินคาด. เอาจริงๆ ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
d020d752-6339-4af6-bcb1-8e6b1808db14,หนังแนวแอคชั่นเรื่องนี้ไม่ค่อยไหว. บทพูดน่าเบื่อ / ตอนจบพัง. ช่วงกลางแอบย้วย. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
ec4fe0d3-b890-4562-bc55-3dc534afedb2,หนังแนวสยองขวัญเรื่องนี้ไม่ค่อยไหว. ความยาวไม่สมเหตุสมผล / เพลงประกอบน่าเบื่อ / แต่ก็ จังหวะน่าประทับใจ. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
7d429c23-68ec-4831-9c42-da21f898cb97,อนิเมะแนวสยองขวัญเรื่องนี้ไม่ค่อยไหว. การเดินเรื่องไม่โอเค / จังหวะหลวมๆ. ถ้าใครชอบแนวนี้ คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
3e68d169-9aea-4591-ae6d-f40141c05729,ดูแล้วรู้สึกเสียเวลาไปหน่อย. การเดินเรื่องหลวมๆ / นักแสดงหลวมๆ / แต่คือ งานภาพดีมาก. หวังว่าจะทำดีกว่านี้. 😤,Negative,synthetic_netflix_like_thai,th
926218d8-5d1c-4fa9-aba5-e05f77b89c2e,ซีรีส์โรแมนติกเรื่องนี้ผิดหวัง. ตอนจบไม่สมเหตุสมผล / บทพูดไม่โอเค. ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
c43cc48f-286a-4f3f-815d-d96d3fba7a49,หนังแนวไซไฟเรื่องนี้ไม่ค่อยไหว. ตอนจบหลวมๆ / จังหวะไม่โอเค. จบแล้วเฉยๆ. 😒,Negative,synthetic_netflix_like_thai,th
2da59181-a3ae-468d-809b-7eb1e7053c9f,ซีรีส์ไซไฟเรื่องนี้ผิดหวัง. นักแสดงน่าเบื่อ / พล็อตน่าเบื่อ. ถ้าใครชอบแนวนี้ ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
21e41eb6-5001-4c66-8384-a33d662a2d27,ซีรีส์แนวทริลเลอร์เรื่องนี้ไม่ค่อยไหว. ตอนจบพัง / งานภาพไม่โอเค. ตอนจบหักมุมดี. หวังว่าจะทำดีกว่านี้. พอได้อยู่ 🥲,Negative,synthetic_netflix_like_thai,th
e1eb13b8-057a-4b22-b9e3-3aac7682a3ae,ดูแล้วรู้สึกเสียเวลาไปหน่อย. งานภาพน่าเบื่อ / ความเข้มข้นหลวมๆ. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
c2cdc842-e5a4-48b3-9705-6dda568aa02c,ดูแล้วรู้สึกเสียเวลาไปหน่อย. จังหวะไม่โอเค / ความเข้มข้นไม่โอเค. ตอนจบหักมุมดี. ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
768eae20-bc63-4309-9ec4-06d0484d7f3a,ดูแล้วรู้สึกเสียเวลาไปหน่อย. เพลงประกอบน่าเบื่อ / ความยาวหลวมๆ. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
47b9ae00-99e4-48b3-b782-b185d98431a8,สารคดีไซไฟเรื่องนี้ผิดหวัง. ตอนจบน่าเบื่อ / การเดินเรื่องไม่โอเค / ทว่า นักแสดงทำถึง. คงไม่ดูซ้ำ. ฟีลดี 🤦!!,Negative,synthetic_netflix_like_thai,th
570ad345-ba60-481b-9393-c9a85a8e3f44,ดูแล้วรู้สึกเสียเวลาไปหน่อย. การเดินเรื่องไม่โอเค / บทพูดหลวมๆ. ช่วงกลางแอบย้วย. ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
1ffecf4e-17d0-4ac4-8df3-0a0580a68dba,หนังแนวโรแมนติกเรื่องนี้ไม่ค่อยไหว. พล็อตไม่สมเหตุสมผล / ตอนจบพัง / แต่ บทพูดน่าประทับใจ. จบแล้วเฉยๆ. ไม่ไหว 🥲!,Negative,synthetic_netflix_like_thai,th
0f3568cd-3fd8-4194-bf65-25e8ca5f2513,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ความเข้มข้นน่าเบื่อ / จังหวะไม่สมเหตุสมผล / แต่ก็ การเดินเรื่องดีมาก. ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
23bf606e-8da9-489b-ab7c-3e22793e1286,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ความยาวหลวมๆ / ความเข้มข้นหลวมๆ / แต่ก็ การเดินเรื่องน่าประทับใจ. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
ed02e4ba-cc5c-469f-b453-ba69fcb9ae44,หนังแนวทริลเลอร์เรื่องนี้ไม่ค่อยไหว. จังหวะหลวมๆ / เพลงประกอบหลวมๆ. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
0ddea26c-2052-4a9a-9e14-7466ddfa08a7,ดูแล้วรู้สึกเสียเวลาไปหน่อย. การเดินเรื่องไม่สมเหตุสมผล / เพลงประกอบไม่โอเค / แต่ การเดินเรื่องดีมาก. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
a836eb73-5b42-4f4f-adf7-75b3374f60e3,ซีรีส์ไซไฟเรื่องนี้ผิดหวัง. จังหวะพัง / พล็อตหลวมๆ. โดยรวม หวังว่าจะทำดีกว่านี้. 😒555,Negative,synthetic_netflix_like_thai,th
8af0a8c0-5c52-4c0e-97f1-b62b8332e881,ดูแล้วรู้สึกเสียเวลาไปหน่อย. จังหวะพัง / พล็อตหลวมๆ / แต่ว่า นักแสดงดีเกินคาด. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
3a7122e3-f72a-418d-acb2-aadfc92c3aa3,ดูแล้วรู้สึกเสียเวลาไปหน่อย. งานภาพไม่โอเค / นักแสดงหลวมๆ. ช่วงกลางแอบย้วย. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
0f2a1531-6a79-4214-abd8-900a6397b484,อนิเมะแนวสยองขวัญเรื่องนี้ไม่ค่อยไหว. บทพูดไม่โอเค / นักแสดงไม่โอเค / แต่ นักแสดงดีเกินคาด. สำหรับเรา คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
29923db4-a35e-4621-ab13-e7b96a473864,หนังแนวดราม่าเรื่องนี้ไม่ค่อยไหว. ความยาวไม่โอเค / การเดินเรื่องพัง. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
8ea64352-a2a0-4c9e-8fcc-6c5ca5978008,ซีรีส์คอมเมดี้เรื่องนี้ผิดหวัง. ความยาวหลวมๆ / จังหวะหลวมๆ. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
7793dc13-d077-411f-9235-8c3ddb1b81d3,สารคดีแนวแอคชั่นเรื่องนี้ไม่ค่อยไหว. เพลงประกอบน่าเบื่อ / การเดินเรื่องหลวมๆ. คงไม่ดูซ้ำ. 💀!!,Negative,synthetic_netflix_like_thai,th
69acae73-cfbc-4cd0-8b06-ccc8fdb431b6,ซีรีส์แนวโรแมนติกเรื่องนี้ไม่ค่อยไหว. เพลงประกอบพัง / ความเข้มข้นหลวมๆ. ถ้าใครชอบแนวนี้ คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
d3767971-2fe5-4e84-91a8-ce13b5e9d396,ดูแล้วรู้สึกเสียเวลาไปหน่อย. การเดินเรื่องไม่โอเค / นักแสดงไม่โอเค / แต่ว่า จังหวะลงตัว. คงไม่ดูซ้ำ. 😤,Negative,synthetic_netflix_like_thai,th
306ad3af-36da-4c8b-a209-a59ce0568ba0,สารคดีไซไฟเรื่องนี้ผิดหวัง. ตอนจบไม่สมเหตุสมผล / จังหวะพัง. ถ้าใครชอบแนวนี้ หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
58d52b06-cf3e-47cb-8a81-f99277e5a2d3,อนิเมะทริลเลอร์เรื่องนี้ผิดหวัง. ความเข้มข้นน่าเบื่อ / จังหวะไม่สมเหตุสมผล / แต่คือ การเดินเรื่องทำถึง. ไม่แนะนำเท่าไร. 🤦,Negative,synthetic_netflix_like_thai,th
bcdc8359-1b32-45fe-bfe3-1ad030977969,อนิเมะสยองขวัญเรื่องนี้ผิดหวัง. งานภาพไม่โอเค / นักแสดงไม่สมเหตุสมผล / แต่ ตอนจบลงตัว. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
3591994e-0b06-45af-bcfe-f7f4e9455a9b,สารคดีแนวไซไฟเรื่องนี้ไม่ค่อยไหว. ความเข้มข้นหลวมๆ / นักแสดงหลวมๆ. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
bfe3f941-d428-4e8b-b486-d39c1ceb9c27,หนังแอคชั่นเรื่องนี้ผิดหวัง. ความเข้มข้นไม่สมเหตุสมผล / ความยาวไม่สมเหตุสมผล / แต่ก็ ความเข้มข้นดีเกินคาด. ช่วงกลางแอบย้วย. ถ้าใครชอบแนวนี้ ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
